trade_date,ticker,sector,company_name,shares_held,buy_price,close_price,adj_close,volume,daily_return,cumulative_return,market_value,cost_basis,unrealized_pnl,pnl_pct
2025-08-19,NVDA,Technology,NVIDIA Corporation,40.0,220.0,175.64,175.4064,185229200,-0.03499793,4.84179764,7016.255999999999,8800.0,-1783.7440000000006,-20.269818181818184
2025-08-19,PFE,Healthcare,Pfizer Inc.,100.0,48.0,25.32,24.0745,29170500,0.00997198,-0.46056376,2407.45,4800.0,-2392.55,-49.844791666666666
2025-08-19,PG,Consumer,The Procter & Gamble Company,40.0,155.0,158.4,155.0237,7868100,0.01721054,0.06745564,6200.947999999999,6200.0,0.9479999999994106,0.015290322580639322
2025-08-19,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,304.24,296.3044,22348600,-0.01377663,-0.36032742,2963.044,4700.0,-1736.9560000000001,-36.95651063829787
2025-08-19,V,Financials,Visa Inc.,20.0,210.0,342.45,340.3641,4457200,-0.00084602,0.59070647,6807.282,4200.0,2607.282,62.07814285714286
2025-08-19,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,107.42,105.0703,16113600,0.00655837,0.93175538,4728.163500000001,3240.0,1488.1635000000006,45.93097222222223
2025-08-20,AAPL,Technology,Apple Inc.,50.0,145.0,226.01,225.3724,42263900,-0.01973471,0.26656615,11268.62,7250.0,4018.620000000001,55.42924137931035
2025-08-20,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,223.81,223.81,36604300,-0.01842024,0.31340428,6714.3,4200.0,2514.3,59.864285714285714
2025-08-20,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,488.68,488.68,4779800,0.00694402,0.62465507,5864.16,3720.0,2144.16,57.63870967741936
2025-08-20,CAT,Industrials,Caterpillar Inc.,15.0,210.0,420.59,416.8378,4060200,0.01081483,1.18249741,6252.567,3150.0,3102.567,98.49419047619048
2025-08-20,CVX,Energy,Chevron Corporation,25.0,125.0,153.22,148.6978,8076300,0.00802637,0.49314169,3717.445,3125.0,592.4450000000002,18.95824
2025-08-20,GOOGL,Technology,Alphabet Inc.,20.0,130.0,199.32,198.753,28955500,-0.01116238,0.38294608,3975.0599999999995,2600.0,1375.0599999999995,52.88692307692307
2025-08-20,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,720.68,706.4585,1872700,-0.00097052,0.9968498,7064.584999999999,3500.0,3564.584999999999,101.84528571428571
2025-08-20,HON,Industrials,Honeywell International Inc.,20.0,195.0,214.4982,211.0081,4108871,0.0011995,0.1356623,4220.162,3900.0,320.16200000000026,8.209282051282058
2025-08-20,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,178.84,174.4804,9030000,0.00584899,0.15624822,6106.814,5775.0,331.8140000000003,5.745696969696971
2025-08-20,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,292.24,286.7542,7374200,0.00543576,0.99766206,7168.8550000000005,3750.0,3418.8550000000005,91.1694666666667
2025-08-20,KO,Consumer,The Coca-Cola Company,60.0,58.0,70.7,68.7529,17530800,0.00812773,0.32389221,4125.174,3480.0,645.174,18.539482758620686
2025-08-20,MSFT,Technology,Microsoft Corporation,30.0,290.0,505.72,501.7126,27723000,-0.00794455,0.55587938,15051.378,8700.0,6351.378000000001,73.00434482758621
2025-08-20,NVDA,Technology,NVIDIA Corporation,40.0,220.0,175.4,175.1667,215142700,-0.00136654,4.83381458,7006.668,8800.0,-1793.3320000000003,-20.378772727272732
2025-08-20,PFE,Healthcare,Pfizer Inc.,100.0,48.0,25.38,24.1316,38111000,0.0023718,-0.45928432,2413.16,4800.0,-2386.84,-49.725833333333334
2025-08-20,PG,Consumer,The Procter & Gamble Company,40.0,155.0,159.51,156.11,7840400,0.00700732,0.07493564,6244.400000000001,6200.0,44.400000000000546,0.7161290322580732
2025-08-20,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,299.84,292.0192,16679000,-0.01446215,-0.36957846,2920.192,4700.0,-1779.808,-37.868255319148936
2025-08-20,V,Financials,Visa Inc.,20.0,210.0,343.93,341.8351,5834400,0.00432184,0.59758125,6836.702,4200.0,2636.702,62.77861904761905
2025-08-20,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,108.53,106.1561,18959700,0.01033403,0.9517182,4777.0244999999995,3240.0,1537.0244999999995,47.43902777777777
2025-08-21,AAPL,Technology,Apple Inc.,50.0,145.0,224.9,224.2655,30621200,-0.00491143,0.2603455,11213.275,7250.0,3963.2749999999996,54.665862068965524
2025-08-21,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,221.95,221.95,32140500,-0.00831062,0.30248908,6658.5,4200.0,2458.5,58.53571428571428
2025-08-21,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,488.59,488.59,3082200,-0.00018417,0.62435586,5863.08,3720.0,2143.08,57.60967741935483
2025-08-21,CAT,Industrials,Caterpillar Inc.,15.0,210.0,417.89,414.1619,2504300,-0.00641952,1.16848682,6212.4285,3150.0,3062.4285,97.21995238095238
2025-08-21,CVX,Energy,Chevron Corporation,25.0,125.0,155.55,150.959,7533600,0.01520668,0.51584742,3773.975,3125.0,648.9749999999999,20.767200000000003
2025-08-21,GOOGL,Technology,Alphabet Inc.,20.0,130.0,199.75,199.1818,19774600,0.00215745,0.38592972,3983.6360000000004,2600.0,1383.6360000000004,53.21676923076923
2025-08-21,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,715.95,701.822,1162000,-0.00656302,0.98374443,7018.22,3500.0,3518.2200000000003,100.52057142857143
2025-08-21,HON,Industrials,Honeywell International Inc.,20.0,195.0,214.9134,211.4165,2718744,0.00193547,0.13786034,4228.33,3900.0,328.3299999999999,8.418717948717957
2025-08-21,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,178.93,174.5682,8859600,0.00050321,0.15683005,6109.887,5775.0,334.8869999999997,5.798909090909085
2025-08-21,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,291.47,285.9987,6624000,-0.00263466,0.99239889,7149.9675,3750.0,3399.9674999999997,90.66579999999999
2025-08-21,KO,Consumer,The Coca-Cola Company,60.0,58.0,70.66,68.714,8840400,-0.00056579,0.32314316,4122.84,3480.0,642.8400000000001,18.472413793103446
2025-08-21,MSFT,Technology,Microsoft Corporation,30.0,290.0,504.24,501.0666,18443300,-0.00128759,0.55387605,15031.998,8700.0,6331.998,72.78158620689655
2025-08-21,NVDA,Technology,NVIDIA Corporation,40.0,220.0,174.98,174.7472,140040900,-0.00239486,4.8198434,6989.888,8800.0,-1810.112,-20.569454545454548
2025-08-21,PFE,Healthcare,Pfizer Inc.,100.0,48.0,25.74,24.4739,37068100,0.01418472,-0.45161442,2447.39,4800.0,-2352.61,-49.012708333333336
2025-08-21,PG,Consumer,The Procter & Gamble Company,40.0,155.0,158.73,155.3467,6417500,-0.0048895,0.06967974,6213.868,6200.0,13.868000000000393,0.2236774193548377
2025-08-21,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,303.35,295.4377,13359000,0.01170642,-0.36219848,2954.377,4700.0,-1745.623,-37.14091489361702
2025-08-21,V,Financials,Visa Inc.,20.0,210.0,343.69,341.5965,6073600,-0.000698,0.59646615,6831.93,4200.0,2631.9300000000003,62.66499999999999
2025-08-21,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,109.23,106.8408,12194900,0.00644994,0.96430666,4807.836,3240.0,1567.8360000000002,48.39
2025-08-22,AAPL,Technology,Apple Inc.,50.0,145.0,227.76,227.1175,42477800,0.01271707,0.2763734,11355.875,7250.0,4105.875,56.63275862068966
2025-08-22,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,228.84,228.84,37315300,0.03104303,0.34292228,6865.2,4200.0,2665.2,63.457142857142856
2025-08-22,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,489.0,489.0,4205100,0.00083915,0.62571894,5868.0,3720.0,2148.0,57.74193548387097
2025-08-22,CAT,Industrials,Caterpillar Inc.,15.0,210.0,435.67,431.7833,3785100,0.04254713,1.26074971,6476.7495,3150.0,3326.7495,105.61109523809525
2025-08-22,CVX,Energy,Chevron Corporation,25.0,125.0,158.18,153.5114,9084300,0.0169079,0.54147722,3837.7850000000003,3125.0,712.7850000000003,22.809120000000007
2025-08-22,GOOGL,Technology,Alphabet Inc.,20.0,130.0,206.09,205.5038,42827000,0.03173985,0.42991892,4110.076,2600.0,1510.076,58.07984615384616
2025-08-22,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,741.89,727.2501,1948600,0.03623155,1.05561857,7272.501,3500.0,3772.501,107.78574285714284
2025-08-22,HON,Industrials,Honeywell International Inc.,20.0,195.0,220.261,216.6771,3321089,0.02488264,0.16617331,4333.5419999999995,3900.0,433.54199999999946,11.116461538461536
2025-08-22,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,179.29,174.9194,9524000,0.00201182,0.15915739,6122.179,5775.0,347.1790000000001,6.011757575757573
2025-08-22,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,296.24,290.6791,8552800,0.01636511,1.02500472,7266.9775,3750.0,3516.9775,93.78606666666667
2025-08-22,KO,Consumer,The Coca-Cola Company,60.0,58.0,70.13,68.1986,12999600,-0.00750065,0.31321872,4091.916,3480.0,611.9160000000002,17.583793103448276
2025-08-22,MSFT,Technology,Microsoft Corporation,30.0,290.0,507.23,504.0378,24324200,0.00592975,0.56309015,15121.134,8700.0,6421.134,73.80613793103448
2025-08-22,NVDA,Technology,NVIDIA Corporation,40.0,220.0,177.99,177.7533,172789400,0.01720256,4.91995964,7110.132,8800.0,-1689.8680000000004,-19.203045454545457
2025-08-22,PFE,Healthcare,Pfizer Inc.,100.0,48.0,25.88,24.607,34560500,0.00543845,-0.44863206,2460.7,4800.0,-2339.3,-48.73541666666667
2025-08-22,PG,Consumer,The Procter & Gamble Company,40.0,155.0,158.67,155.2879,5797300,-0.00037851,0.06927485,6211.5160000000005,6200.0,11.516000000000531,0.18574193548387588
2025-08-22,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,307.42,299.4015,14930000,0.0134167,-0.35364129,2994.015,4700.0,-1705.9850000000001,-36.297553191489364
2025-08-22,V,Financials,Visa Inc.,20.0,210.0,350.04,347.9079,4973200,0.01847618,0.62596275,6958.157999999999,4200.0,2758.1579999999994,65.67042857142856
2025-08-22,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,111.28,108.8459,13586700,0.01876718,1.00117115,4898.0655,3240.0,1658.0654999999997,51.17486111111111
2025-08-25,AAPL,Technology,Apple Inc.,50.0,145.0,227.16,226.5192,30983100,-0.00263432,0.27301103,11325.960000000001,7250.0,4075.960000000001,56.220137931034486
2025-08-25,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,227.94,227.94,22633700,-0.00393288,0.33764073,6838.2,4200.0,2638.2,62.81428571428571
2025-08-25,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,486.18,486.18,3935100,-0.00576687,0.61634363,5834.16,3720.0,2114.16,56.832258064516125
2025-08-25,CAT,Industrials,Caterpillar Inc.,15.0,210.0,432.3,428.4433,1857900,-0.00773536,1.24326199,6426.6495,3150.0,3276.6495000000004,104.02061904761905
2025-08-25,CVX,Energy,Chevron Corporation,25.0,125.0,158.2,153.5308,7030000,0.00012637,0.54167202,3838.27,3125.0,713.27,22.82464
2025-08-25,GOOGL,Technology,Alphabet Inc.,20.0,130.0,208.49,207.8969,29928900,0.01164504,0.44657038,4157.938,2600.0,1557.938,59.920692307692306
2025-08-25,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,738.79,724.2113,1381200,-0.00417848,1.04702921,7242.113,3500.0,3742.1130000000003,106.9175142857143
2025-08-25,HON,Industrials,Honeywell International Inc.,20.0,195.0,218.0666,214.5184,2283426,-0.00996275,0.15455502,4290.368,3900.0,390.3680000000004,10.009435897435905
2025-08-25,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,178.41,174.0609,6229100,-0.00490797,0.15346827,6092.1315,5775.0,317.1315000000004,5.491454545454548
2025-08-25,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,294.9,289.3643,5856300,-0.0045232,1.01584522,7234.1075,3750.0,3484.1075,92.90953333333334
2025-08-25,KO,Consumer,The Coca-Cola Company,60.0,58.0,68.93,67.0316,13634600,-0.01711179,0.2907472,4021.8959999999997,3480.0,541.8959999999997,15.571724137931032
2025-08-25,MSFT,Technology,Microsoft Corporation,30.0,290.0,504.26,501.0865,21638600,-0.00585531,0.55393776,15032.595,8700.0,6332.594999999999,72.78844827586207
2025-08-25,NVDA,Technology,NVIDIA Corporation,40.0,220.0,179.81,179.5708,163012800,0.01022485,4.98049031,7182.831999999999,8800.0,-1617.1680000000006,-18.376909090909095
2025-08-25,PFE,Healthcare,Pfizer Inc.,100.0,48.0,25.14,23.9034,32684200,-0.02859349,-0.46439759,2390.34,4800.0,-2409.66,-50.201249999999995
2025-08-25,PG,Consumer,The Procter & Gamble Company,40.0,155.0,156.15,152.8217,4692500,-0.01588147,0.0522932,6112.8679999999995,6200.0,-87.13200000000052,-1.4053548387096821
2025-08-25,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,304.86,296.9082,8917100,-0.00832761,-0.35902391,2969.0820000000003,4700.0,-1730.9179999999997,-36.82804255319149
2025-08-25,V,Financials,Visa Inc.,20.0,210.0,348.82,346.6953,8019800,-0.00348541,0.62029561,6933.905999999999,4200.0,2733.905999999999,65.09299999999999
2025-08-25,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,111.74,109.2958,9744900,0.00413337,1.00944272,4918.311,3240.0,1678.3109999999997,51.79972222222222
2025-08-26,AAPL,Technology,Apple Inc.,50.0,145.0,229.31,228.6631,54575100,0.00946454,0.28505949,11433.154999999999,7250.0,4183.154999999999,57.69868965517241
2025-08-26,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,228.71,228.71,26105400,0.00337808,0.34215939,6861.3,4200.0,2661.3,63.364285714285714
2025-08-26,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,492.21,492.21,8217500,0.01240281,0.63639084,5906.5199999999995,3720.0,2186.5199999999995,58.7774193548387
2025-08-26,CAT,Industrials,Caterpillar Inc.,15.0,210.0,431.26,427.4126,2792200,-0.00240569,1.23786541,6411.189,3150.0,3261.1890000000003,103.52980952380952
2025-08-26,CVX,Energy,Chevron Corporation,25.0,125.0,157.36,152.7156,10270000,-0.00530968,0.53348623,3817.89,3125.0,692.8899999999999,22.172479999999997
2025-08-26,GOOGL,Technology,Alphabet Inc.,20.0,130.0,207.14,206.5508,28464100,-0.00647484,0.43720406,4131.0160000000005,2600.0,1531.0160000000005,58.88523076923078
2025-08-26,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,748.95,734.1707,1511600,0.01375206,1.07518009,7341.707,3500.0,3841.7070000000003,109.76305714285715
2025-08-26,HON,Industrials,Honeywell International Inc.,20.0,195.0,219.9941,216.4146,4104319,0.00883933,0.16476051,4328.292,3900.0,428.29200000000037,10.981846153846158
2025-08-26,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,176.49,173.4516,9145000,-0.0035005,0.14943056,6070.8060000000005,5775.0,295.8060000000005,5.122181818181827
2025-08-26,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,298.57,292.9654,6714700,0.01244487,1.04093214,7324.134999999999,3750.0,3574.1349999999993,95.31026666666665
2025-08-26,KO,Consumer,The Coca-Cola Company,60.0,58.0,68.73,66.8371,17964200,-0.00290162,0.28700195,4010.2260000000006,3480.0,530.2260000000006,15.236379310344839
2025-08-26,MSFT,Technology,Microsoft Corporation,30.0,290.0,502.04,498.8805,30835700,-0.00440243,0.54709665,14966.414999999999,8700.0,6266.414999999999,72.02775862068965
2025-08-26,NVDA,Technology,NVIDIA Corporation,40.0,220.0,181.77,181.5282,168688200,0.01090044,5.04568026,7261.128,8800.0,-1538.8720000000003,-17.487181818181817
2025-08-26,PFE,Healthcare,Pfizer Inc.,100.0,48.0,24.92,23.6942,43938700,-0.00875189,-0.46908512,2369.42,4800.0,-2430.58,-50.63708333333333
2025-08-26,PG,Consumer,The Procter & Gamble Company,40.0,155.0,155.97,152.6455,6338000,-0.00115298,0.05107993,6105.82,6200.0,-94.18000000000029,-1.5190322580645172
2025-08-26,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,300.43,292.5938,16303200,-0.01453109,-0.36833799,2925.938,4700.0,-1774.062,-37.746
2025-08-26,V,Financials,Visa Inc.,20.0,210.0,351.18,349.0409,5876200,0.0067656,0.63125787,6980.818,4200.0,2780.818,66.20995238095239
2025-08-26,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,111.49,109.0513,18143900,-0.00223705,1.0049475,4907.3085,3240.0,1667.3085,51.460138888888885
2025-08-27,AAPL,Technology,Apple Inc.,50.0,145.0,230.49,229.8398,31259500,0.005146,0.2916724,11491.99,7250.0,4241.99,58.51020689655172
2025-08-27,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,229.12,229.12,21254500,0.00179266,0.34456543,6873.6,4200.0,2673.6000000000004,63.65714285714286
2025-08-27,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,495.72,495.72,4385900,0.0071311,0.64806011,5948.64,3720.0,2228.6400000000003,59.90967741935484
2025-08-27,CAT,Industrials,Caterpillar Inc.,15.0,210.0,432.67,428.8101,1970900,0.00326967,1.2451825,6432.1515,3150.0,3282.1515,104.19528571428572
2025-08-27,CVX,Energy,Chevron Corporation,25.0,125.0,159.24,154.5401,7483000,0.01194704,0.55180686,3863.5025,3125.0,738.5025,23.63208
2025-08-27,GOOGL,Technology,Alphabet Inc.,20.0,130.0,207.48,206.8898,23022900,0.00164124,0.43956286,4137.796,2600.0,1537.7960000000003,59.14600000000001
2025-08-27,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,749.67,734.8765,1534800,0.00096136,1.07717508,7348.764999999999,3500.0,3848.7649999999994,109.96471428571428
2025-08-27,HON,Industrials,Honeywell International Inc.,20.0,195.0,218.6992,215.1407,2136330,-0.00588639,0.15790428,4302.814,3900.0,402.8140000000003,10.328564102564107
2025-08-27,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,176.79,173.7464,5951100,0.00169961,0.15138414,6081.124,5775.0,306.1239999999998,5.300848484848482
2025-08-27,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,299.28,293.662,6056500,0.00237776,1.04578498,7341.549999999999,3750.0,3591.5499999999993,95.77466666666665
2025-08-27,KO,Consumer,The Coca-Cola Company,60.0,58.0,68.83,66.9344,11562700,0.00145578,0.28887554,4016.064,3480.0,536.0639999999999,15.404137931034475
2025-08-27,MSFT,Technology,Microsoft Corporation,30.0,290.0,506.74,503.5509,17277900,0.00936176,0.5615802,15106.527,8700.0,6406.527,73.63824137931036
2025-08-27,NVDA,Technology,NVIDIA Corporation,40.0,220.0,181.6,181.3585,235518900,-0.00093484,5.04002851,7254.34,8800.0,-1545.6599999999999,-17.564318181818187
2025-08-27,PFE,Healthcare,Pfizer Inc.,100.0,48.0,25.07,23.8368,31840300,0.00601835,-0.46588989,2383.68,4800.0,-2416.32,-50.339999999999996
2025-08-27,PG,Consumer,The Procter & Gamble Company,40.0,155.0,156.96,153.6144,4551200,0.00634739,0.05775154,6144.575999999999,6200.0,-55.42400000000089,-0.8939354838709748
2025-08-27,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,303.88,295.9538,9982800,0.0114835,-0.36108431,2959.538,4700.0,-1740.462,-37.03110638297872
2025-08-27,V,Financials,Visa Inc.,20.0,210.0,350.35,348.216,5531100,-0.00236333,0.62740267,6964.32,4200.0,2764.3199999999997,65.81714285714287
2025-08-27,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,112.75,110.2838,15262600,0.01130202,1.02760746,4962.771,3240.0,1722.7709999999997,53.17194444444444
2025-08-28,AAPL,Technology,Apple Inc.,50.0,145.0,232.56,231.9039,38074700,0.0089806,0.3032724,11595.195,7250.0,4345.195,59.93372413793103
2025-08-28,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,231.6,231.6,33679600,0.01082402,0.35911904,6948.0,4200.0,2748.0,65.42857142857143
2025-08-28,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,499.86,499.86,4530400,0.00835149,0.66182386,5998.32,3720.0,2278.3199999999997,61.24516129032258
2025-08-28,CAT,Industrials,Caterpillar Inc.,15.0,210.0,434.91,431.0301,1651700,0.00517712,1.25680607,6465.4515,3150.0,3315.4515,105.25242857142858
2025-08-28,CVX,Energy,Chevron Corporation,25.0,125.0,159.32,154.6178,6502000,0.00050278,0.55258708,3865.4449999999997,3125.0,740.4449999999997,23.69423999999999
2025-08-28,GOOGL,Technology,Alphabet Inc.,20.0,130.0,211.64,211.0379,32339300,0.0200498,0.46842582,4220.758,2600.0,1620.7579999999998,62.33684615384616
2025-08-28,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,751.22,736.3959,1411200,0.00206756,1.08146976,7363.959,3500.0,3863.959,110.39882857142858
2025-08-28,HON,Industrials,Honeywell International Inc.,20.0,195.0,218.798,215.238,2630629,0.00045226,0.15842796,4304.76,3900.0,404.7600000000002,10.378461538461538
2025-08-28,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,175.45,172.4295,6424700,-0.00757944,0.1426573,6035.032499999999,5775.0,260.03249999999935,4.502727272727267
2025-08-28,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,301.07,295.4184,6410500,0.00598103,1.05802087,7385.460000000001,3750.0,3635.460000000001,96.94560000000001
2025-08-28,KO,Consumer,The Coca-Cola Company,60.0,58.0,68.36,66.4773,16209900,-0.00682907,0.28007371,3988.638,3480.0,508.6379999999999,14.61603448275862
2025-08-28,MSFT,Technology,Microsoft Corporation,30.0,290.0,509.64,506.4327,18015600,0.00572296,0.57051706,15192.981,8700.0,6492.981,74.63196551724138
2025-08-28,NVDA,Technology,NVIDIA Corporation,40.0,220.0,180.17,179.9303,281787800,-0.00787501,4.99246322,7197.2119999999995,8800.0,-1602.7880000000005,-18.213500000000003
2025-08-28,PFE,Healthcare,Pfizer Inc.,100.0,48.0,24.6,23.39,44306800,-0.01874413,-0.47590132,2339.0,4800.0,-2461.0,-51.27083333333333
2025-08-28,PG,Consumer,The Procter & Gamble Company,40.0,155.0,155.65,152.3323,5857400,-0.00834622,0.04892331,6093.292,6200.0,-106.70799999999963,-1.7210967741935461
2025-08-28,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,302.29,294.4053,11235000,-0.00523224,-0.36442726,2944.053,4700.0,-1755.9470000000001,-37.360574468085105
